Kathrin Senger-Schäfer, DIE LINKE., 1457 Tage
Dieter Stier, CDU, 1457 Tage
Andreas Mattfeldt, CDU, 1457 Tage
Heinz Golombeck, FDP, 1457 Tage
Sonja Amalie Steffen, SPD, 1457 Tage
Ingrid Remmers, DIE LINKE., 1457 Tage
Katrin Werner, DIE LINKE., 1457 Tage
Dr. Valerie Wilms, BÜNDNIS 90/DIE GRÜNEN, 1457 Tage
Peer Steinbrück, SPD, 1457 Tage
Uwe Kekeritz, BÜNDNIS 90/DIE GRÜNEN, 1457 Tage
Kathrin Vogler, DIE LINKE., 1457 Tage
Dr. Philipp Murmann, CDU, 1457 Tage
Florian Hahn, CSU, 1457 Tage
Sabine Weiss, CDU, 1457 Tage
Dr. Stefan Ruppert, FDP, 1457 Tage
Dr. Stephan Harbarth, CDU, 1457 Tage
Eckhard Pols, CDU, 1457 Tage
Dr. Birgit Reinemund, FDP, 1457 Tage
Reiner Deutschmann, FDP, 1457 Tage
Serkan Tören, FDP, 1457 Tage
Dorothea Steiner, BÜNDNIS 90/DIE GRÜNEN, 1457 Tage
Dr. Sahra Wagenknecht, DIE LINKE., 1457 Tage
Werner Simmling, FDP, 1457 Tage
Dr. Konstantin Notz, BÜNDNIS 90/DIE GRÜNEN, 1457 Tage
Björn Sänger, FDP, 1457 Tage
Volkmar Klein, CDU, 1457 Tage
Dr. Peter Röhlinger, FDP, 1457 Tage
Katja Dörner, BÜNDNIS 90/DIE GRÜNEN, 1457 Tage
Dr. Thomas Maizière, CDU, 1457 Tage
Dr. Martin Neumann, FDP, 1457 Tage
Alexander Funk, CDU, 1457 Tage
Thomas Jarzombek, CDU, 1457 Tage
Harald Koch, DIE LINKE., 1457 Tage
Andrej Hunko, DIE LINKE., 1457 Tage
Tankred Schipanski, CDU, 1457 Tage
Daniela Wagner, BÜNDNIS 90/DIE GRÜNEN, 1457 Tage
Peter Wichtel, CDU, 1457 Tage
Jens Petermann, Plos, 1457 Tage
Frank Steffel, CDU, 1457 Tage
Dr. Erik Schweickert, FDP, 1457 Tage
Sebastian Blumenthal, FDP, 1457 Tage
Steffen Bilger, CDU, 1457 Tage
Dr. Thomas Feist, CDU, 1457 Tage
Dr. Patrick Sensburg, CDU, 1457 Tage
Carola Stauche, CDU, 1457 Tage
Axel Knoerig, CDU, 1457 Tage
Stefanie Vogelsang, CDU, 1457 Tage
Markus Tressel, BÜNDNIS 90/DIE GRÜNEN, 1457 Tage
Beate Müller-Gemmeke, BÜNDNIS 90/DIE GRÜNEN, 1457 Tage
Stephan Thomae, FDP, 1457 Tage
Dr. Thomas Gebhart, CDU, 1457 Tage
Dr. Frank-Walter Steinmeier, SPD, 1457 Tage
Dr. Matthias Heider, CDU, 1457 Tage
Mechthild Heil, CDU, 1457 Tage
Dr. Carsten Sieling, SPD, 1457 Tage
Lisa Paus, BÜNDNIS 90/DIE GRÜNEN, 1457 Tage
Annette Groth, DIE LINKE., 1457 Tage
Josef Rief, CDU, 1457 Tage
Florian Bernschneider, FDP, 1457 Tage
Dietrich Monstadt, CDU, 1457 Tage
Armin Schuster, CDU, 1457 Tage
Ullrich Meßmer, SPD, 1457 Tage
Reinhold Sendker, CDU, 1457 Tage
Bijan Djir-Sarai, FDP, 1457 Tage
Manfred Behrens, CDU, 1457 Tage
Dr. Johann David Wadephul, CDU, 1457 Tage
Lothar Riebsamen, CDU, 1457 Tage
Nicole Bracht-Bendt, FDP, 1457 Tage
Peter Aumer, CSU, 1457 Tage
Erwin Rüddel, CDU, 1457 Tage
Dr. Hermann E. Ott, BÜNDNIS 90/DIE GRÜNEN, 1457 Tage
Manfred Nink, SPD, 1457 Tage
Daniela Kolbe, SPD, 1457 Tage
Dr. Reinhard Brandl, CSU, 1457 Tage
Heike Brehmer, CDU, 1457 Tage
Dagmar Ziegler, SPD, 1457 Tage
Stefan Schwartze, SPD, 1457 Tage
Sabine Leidig, DIE LINKE., 1457 Tage
Agnes Krumwiede, BÜNDNIS 90/DIE GRÜNEN, 1457 Tage
Dr. Michael Paul, CDU, 1457 Tage
Dr. Martin Lindner, FDP, 1457 Tage
Stefan Liebich, DIE LINKE., 1457 Tage
Herbert Behrens, DIE LINKE., 1457 Tage
Raju Sharma, DIE LINKE., 1457 Tage
Ulrike Gottschalck, SPD, 1457 Tage
Jutta Krellmann, DIE LINKE., 1457 Tage
Dr. Jan-Marco Luczak, CDU, 1457 Tage
Maria Klein-Schmeink, BÜNDNIS 90/DIE GRÜNEN, 1457 Tage
Jan Aken, DIE LINKE., 1457 Tage
Dr. Carsten Linnemann, CDU, 1457 Tage
Kirsten Lühmann, SPD, 1457 Tage
Steffen Bockhahn, DIE LINKE., 1457 Tage
Karin Strenz, CDU, 1457 Tage
Dr. Ursula Leyen, CDU, 1457 Tage
Tom Koenigs, BÜNDNIS 90/DIE GRÜNEN, 1457 Tage
Karin Maag, CDU, 1457 Tage
Jürgen Hardt, CDU, 1457 Tage
Dr. Marco Buschmann, FDP, 1457 Tage
Jimmy Schulz, FDP, 1457 Tage
Dr. Thomas Gambke, BÜNDNIS 90/DIE GRÜNEN, 1457 Tage
Dieter Jasper, CDU, 1457 Tage
Sebastian Körber, FDP, 1457 Tage
Harald Weinberg, DIE LINKE., 1457 Tage
Agnes Alpers, DIE LINKE., 1457 Tage
Detlef Seif, CDU, 1457 Tage
Hans-Georg Marwitz, CDU, 1457 Tage
Dr. Peter Tauber, CDU, 1457 Tage
Matthias Lietz, CDU, 1457 Tage
Christoph Poland, CDU, 1457 Tage
Caren Lay, DIE LINKE., 1457 Tage
Michael Frieser, CSU, 1457 Tage
Kerstin Tack, SPD, 1457 Tage
Heinz-Joachim Barchmann, SPD, 1457 Tage
Norbert Brackmann, CDU, 1457 Tage
Nicole Gohlke, DIE LINKE., 1457 Tage
Petra Müller, FDP, 1457 Tage
Christine Aschenberg-Dugnus, FDP, 1457 Tage
Claudia Bögel-Hoyer, FDP, 1457 Tage
Ulrich Lange, CSU, 1457 Tage
Michael Schlecht, DIE LINKE., 1457 Tage
Johannes Vogel, FDP, 1457 Tage
Klaus Breil, FDP, 1457 Tage
Margarete Hütter, FDP, 1454 Tage
Simone Violka, SPD, 1453 Tage
René Röspel, SPD, 1453 Tage
Dorothea Störr-Ritter, CDU, 1453 Tage
Arnold Vaatz, CDU, 1453 Tage
Heinz Wiese, CDU, 1453 Tage
Lothar Mark, SPD, 1453 Tage
Christine Lambrecht, SPD, 1453 Tage
Dr. Hans-Peter Friedrich, CSU, 1453 Tage
Holger Ortel, SPD, 1453 Tage
Aribert Wolf, CSU, 1453 Tage
Frank Hempel, SPD, 1453 Tage
Klaus Haupt, FDP, 1453 Tage
Karsten Schönfeld, SPD, 1453 Tage
Sabine Krentzlin, PDS, 1453 Tage
Hubertus Heil, SPD, 1453 Tage
Joachim Stünker, SPD, 1453 Tage
Anette Kramme, SPD, 1453 Tage
Birgit Roth, SPD, 1453 Tage
Ulla Lötzer, DIE LINKE., 1453 Tage
Karin Kortmann, SPD, 1453 Tage
Wolfgang Grotthaus, SPD, 1453 Tage
Dr. Margrit Spielmann, SPD, 1453 Tage
Wolfgang Gehrcke, DIE LINKE., 1453 Tage
Carsten Hübner, PDS, 1453 Tage
Petra Bierwirth, SPD, 1453 Tage
Dr. h. c. Dirk Niebel, FDP, 1453 Tage
Bernhard Brinkmann, SPD, 1453 Tage
Christoph Moosbauer, SPD, 1453 Tage
Werner Siemann, CDU, 1453 Tage
Ingrid Fischbach, CDU, 1453 Tage
Dr. Martina Krogmann, CDU, 1453 Tage
Hedi Wegener, SPD, 1453 Tage
Lilo Friedrich, SPD, 1453 Tage
Iris Hoffmann, SPD, 1453 Tage
Eckhardt Barthel, SPD, 1453 Tage
Ulrike Flach, FDP, 1453 Tage
Willi Brase, SPD, 1453 Tage
Winfried Hermann, BÜNDNIS 90/DIE GRÜNEN, 1453 Tage
Dr. Peter Danckert, SPD, 1453 Tage
Götz-Peter Lohmann, SPD, 1453 Tage
Nina Hauer, SPD, 1453 Tage
Waltraud Wolff, SPD, 1453 Tage
Thomas Strobl, CDU, 1453 Tage
Silvia Schmidt, SPD, 1453 Tage
Christian Simmert, BÜNDNIS 90/DIE GRÜNEN, 1453 Tage
Dirk Manzewski, SPD, 1453 Tage
Dr. Hans Georg Faust, CDU, 1453 Tage
Andrea Astrid Voßhoff, CDU, 1453 Tage
Leo Dautzenberg, CDU, 1453 Tage
Marga Elser, SPD, 1453 Tage
Sebastian Edathy, SPD, 1453 Tage
Heidi Lippmann, PDS, 1453 Tage
Gustav Herzog, SPD, 1453 Tage
Annette Widmann-Mauz, CDU, 1453 Tage
Dr. Reinhard Loske, BÜNDNIS 90/DIE GRÜNEN, 1453 Tage
Engelbert Wistuba, SPD, 1453 Tage
Sylvia Voß, BÜNDNIS 90/DIE GRÜNEN, 1453 Tage
Angelika Volquartz, CDU, 1453 Tage
Dr. Ditmar Staffelt, SPD, 1453 Tage
Ulrich Kasparick, SPD, 1453 Tage
Jürgen Trittin, BÜNDNIS 90/DIE GRÜNEN, 1453 Tage
Eckhart Lewering, SPD, 1453 Tage
Heino Wiese, SPD, 1453 Tage
Christine Lehder, SPD, 1453 Tage
Tobias Marhold, SPD, 1453 Tage
Dr. Hans-Peter Bartels, SPD, 1453 Tage
Adolf Franz Samwer, CDU, 1453 Tage
Heidemarie Ehlert, PDS, 1453 Tage
Katrin Göring-Eckardt, BÜNDNIS 90/DIE GRÜNEN, 1453 Tage
Johannes Pflug, SPD, 1453 Tage
Monika Thiel, PDS, 1453 Tage
Gerald Weiß, CDU, 1453 Tage
Ewald Schurer, SPD, 1453 Tage
Günter Baumann, CDU, 1453 Tage
Rainer Brinkmann, SPD, 1453 Tage
Andrea Nahles, SPD, 1453 Tage
Jochen-Konrad Fromme, CDU, 1453 Tage
Ekin Deligöz, BÜNDNIS 90/DIE GRÜNEN, 1453 Tage
Rainer Brüderle, FDP, 1453 Tage
Peter Weiß, CDU, 1453 Tage
Michael Roth, SPD, 1453 Tage
Klaus-Peter Willsch, CDU, 1453 Tage
Dr. Ernst Dieter Rossmann, SPD, 1453 Tage
Roland Claus, DIE LINKE., 1453 Tage
Norbert Barthle, CDU, 1453 Tage
Siegfried Helias, CDU, 1453 Tage
Dr. Heinrich Fink, PDS, 1453 Tage
Marie-Luise Dött, CDU, 1453 Tage
Dr. Axel Berg, SPD, 1453 Tage
Georg Girisch, CSU, 1453 Tage
Rainer Fornahl, SPD, 1453 Tage
Ursula Heinen-Esser, CDU, 1453 Tage
Petra Pau, DIE LINKE., 1453 Tage
Günter Nooke, CDU, 1453 Tage
Dr. Evelyn Kenzler, PDS, 1453 Tage
Rita Streb-Hesse, SPD, 1453 Tage
Christel Humme, SPD, 1453 Tage
Klaus Brandner, SPD, 1453 Tage
Dr. Ernst Ulrich Weizsäcker, SPD, 1453 Tage
Cajus Caesar, CDU, 1453 Tage
Dr. Klaus Grehn, PDS, 1453 Tage
Angelika Krüger-Leißner, SPD, 1453 Tage
Dr. Jürgen Gehb, CDU, 1453 Tage
Ute Kumpf, SPD, 1453 Tage
Martin Hohmann, AfD, 1453 Tage
Dr. Hans-Peter Uhl, CSU, 1453 Tage
Bernward Müller, CDU, 1453 Tage
Eckhard Ohl, SPD, 1453 Tage
Anke Hartnagel, SPD, 1453 Tage
Katherina Reiche, CDU, 1453 Tage
Monika Griefahn, SPD, 1453 Tage
Gustav-Adolf Schur, PDS, 1453 Tage
Klaus Wiesehügel, SPD, 1453 Tage
Harald Friese, SPD, 1453 Tage
Ilse Aigner, CSU, 1453 Tage
Renate Gradistanac, SPD, 1453 Tage
Gudrun Kopp, FDP, 1453 Tage
Jürgen Wieczorek, SPD, 1453 Tage
Rüdiger Veit, SPD, 1453 Tage
Klaus Hofbauer, CSU, 1453 Tage
Lothar Binding, SPD, 1453 Tage
Ulrike Merten-Hamann, SPD, 1453 Tage
Hans-Günter Bruckmann, SPD, 1453 Tage
Dr. Thea Dückert, BÜNDNIS 90/DIE GRÜNEN, 1453 Tage
Hans-Josef Fell, BÜNDNIS 90/DIE GRÜNEN, 1453 Tage
Edeltraut Töpfer, CDU, 1453 Tage
Anita Schäfer, CDU, 1453 Tage
Carsten Schneider, SPD, 1453 Tage
Otto Bernhardt, CDU, 1453 Tage
Hans Forster, SPD, 1453 Tage
Barbara Wittig, SPD, 1453 Tage
Axel E. Fischer, CDU, 1453 Tage
Angela Marquardt, PDS, 1453 Tage
Dr. Rainer Wend, SPD, 1453 Tage
Ursula Lietz, CDU, 1453 Tage
Christian Lange, SPD, 1453 Tage
Werner Wittlich, CDU, 1453 Tage
Johannes Kahrs, SPD, 1453 Tage
Fritz Schösser, SPD, 1453 Tage
Kersten Steinke, DIE LINKE., 1453 Tage
Sylvia Sauer, CDU, 1453 Tage
Ina Lenke, FDP, 1453 Tage
Rainer Arnold, SPD, 1453 Tage
Kurt Bodewig, SPD, 1453 Tage
Hans Jochen Henke, CDU, 1453 Tage
Dr. Ralf Brauksiepe, CDU, 1453 Tage
Ernst Burgbacher, FDP, 1453 Tage
Dietmar Nietan, SPD, 1453 Tage
Thomas Sauer, SPD, 1453 Tage
Dieter Dzewas, SPD, 1453 Tage
Hans-Michael Goldmann, FDP, 1453 Tage
Dr. Dietmar Bartsch, DIE LINKE., 1453 Tage
Thomas Dörflinger, CDU, 1453 Tage
Franz Obermeier, CSU, 1453 Tage
Brigitte Wimmer, SPD, 1453 Tage
Ernst Küchler, SPD, 1453 Tage
Walter Hoffmann, SPD, 1453 Tage
Rolf Stöckel, SPD, 1453 Tage
Detlef Dzembritzki, SPD, 1453 Tage
Tilo Braune, SPD, 1447 Tage
Dr. Jürgen Rochlitz, BÜNDNIS 90/DIE GRÜNEN, 1447 Tage
Diethard Schütze, CDU, 1447 Tage
Dr. Wolfgang Wodarg, SPD, 1447 Tage
Klaus-Jürgen Warnick, PDS, 1447 Tage
Peter Enders, SPD, 1447 Tage
Sabine Kaspereit, SPD, 1447 Tage
Gerd Höfer, SPD, 1447 Tage
Armin Laschet, CDU, 1447 Tage
Dr. Angelika Köster-Loßack, BÜNDNIS 90/DIE GRÜNEN, 1447 Tage
Dr. Günter Rexrodt, FDP, 1447 Tage
Peter Dreßen, SPD, 1447 Tage
Kristin Heyne, BÜNDNIS 90/DIE GRÜNEN, 1447 Tage
Ingrid Holzhüter, SPD, 1447 Tage
Bernd Scheelen, SPD, 1447 Tage
Andreas Krautscheid, CDU, 1447 Tage
Erika Lotz, SPD, 1447 Tage
Reinhold Robbe, SPD, 1447 Tage
Dr. Norbert Röttgen, CDU, 1447 Tage
Dagmar G. Wöhrl, CSU, 1447 Tage
Wolfgang Spanier, SPD, 1447 Tage
Jelena Hoffmann, SPD, 1447 Tage
Johannes Singhammer, CSU, 1447 Tage
Dr. Christa Luft, PDS, 1447 Tage
Volkmar Schultz, SPD, 1447 Tage
Ruprecht Polenz, CDU, 1447 Tage
Werner Labsch, SPD, 1447 Tage
Annelie Buntenbach, BÜNDNIS 90/DIE GRÜNEN, 1447 Tage
Jörg-Otto Spiller, SPD, 1447 Tage
Steffen Tippach, PDS, 1447 Tage
Angelika Graf, SPD, 1447 Tage
Ernst Bahr, SPD, 1447 Tage
Hildebrecht Braun, FDP, 1447 Tage
Klaus Barthel, SPD, 1447 Tage
Nicolette Kressl, SPD, 1447 Tage
Heidi Wright, SPD, 1447 Tage
Dr. Manuel Kiper, BÜNDNIS 90/DIE GRÜNEN, 1447 Tage
Peter Letzgus, CDU, 1447 Tage
Steffi Lemke, BÜNDNIS 90/DIE GRÜNEN, 1447 Tage
Christine Scheel, BÜNDNIS 90/DIE GRÜNEN, 1447 Tage
Bernd Siebert, CDU, 1447 Tage
Franz Thönnes, SPD, 1447 Tage
Klaus Hagemann, SPD, 1447 Tage
Heinz Seiffert, CDU, 1447 Tage
Rudolf Meyer, CDU, 1447 Tage
Heinrich Einsiedel, PDS, 1447 Tage
Dr. Willibald Jacob, PDS, 1447 Tage
Reinhard Schultz, SPD, 1447 Tage
Wilma Glücklich-Rusche, CDU, 1447 Tage
Dagmar Freitag, SPD, 1447 Tage
Dr. Reinhold Hemker, SPD, 1447 Tage
Amke Dietert-Scheuer, BÜNDNIS 90/DIE GRÜNEN, 1447 Tage
Norbert Königshofen, CDU, 1447 Tage
Helmut Jawurek, CSU, 1447 Tage
Wolfgang Bosbach, CDU, 1447 Tage
Andrea Fischer, BÜNDNIS 90/DIE GRÜNEN, 1447 Tage
Michael Teiser, CDU, 1447 Tage
Christa Reichard, CDU, 1447 Tage
Thomas Rachel, CDU, 1447 Tage
Manfred Müller, PDS, 1447 Tage
Wolfgang Bierstedt, PDS, 1447 Tage
Dr. Ludwig Elm, PDS, 1447 Tage
Doris Barnett, SPD, 1447 Tage
Heidemarie Lüth, PDS, 1447 Tage
Heinz-Dieter Eßmann, CDU, 1447 Tage
Kurt Neumann, SPD, 1447 Tage
Dr. Uwe-Jens Rössel, PDS, 1447 Tage
Jella Teuchner, SPD, 1447 Tage
Gerhard Zwerenz, PDS, 1447 Tage
Waltraud Lehn, SPD, 1447 Tage
Hans-Werner Bertl, SPD, 1447 Tage
Walter Hirche, FDP, 1447 Tage
Winfried Mante, SPD, 1447 Tage
Winfried Nachtwei, BÜNDNIS 90/DIE GRÜNEN, 1447 Tage
Ursula Mogg, SPD, 1447 Tage
Cem Özdemir, BÜNDNIS 90/DIE GRÜNEN, 1447 Tage
Karin Rehbock-Zureich, SPD, 1447 Tage
Ute Vogt, SPD, 1447 Tage
Irmingard Schewe-Gerigk, BÜNDNIS 90/DIE GRÜNEN, 1447 Tage
Richard Schuhmann, SPD, 1447 Tage
Dr. h. c. (Univ Kyiv) Hans Michelbach, CSU, 1447 Tage
Gerhard Rübenkönig, SPD, 1447 Tage
Kerstin Müller, BÜNDNIS 90/DIE GRÜNEN, 1447 Tage
Ursula Schönberger, BÜNDNIS 90/DIE GRÜNEN, 1447 Tage
Hartmut Schauerte, CDU, 1447 Tage
Oswald Metzger, BÜNDNIS 90/DIE GRÜNEN, 1447 Tage
Werner Lensing, CDU, 1447 Tage
Maritta Böttcher, PDS, 1447 Tage
Wolfgang Schmitt, BÜNDNIS 90/DIE GRÜNEN, 1447 Tage
Monika Heubaum, SPD, 1447 Tage
Franziska Eichstädt-Bohlig, BÜNDNIS 90/DIE GRÜNEN, 1447 Tage
Jann-Peter Janssen, SPD, 1447 Tage
Max Straubinger, CSU, 1447 Tage
Johannes Selle, CDU, 1447 Tage
Heinrich-Wilhelm Ronsöhr, CDU, 1447 Tage
Werner Kuhn, CDU, 1447 Tage
Dr. Bodo Teichmann, SPD, 1447 Tage
Dr. Mathias Schubert, SPD, 1447 Tage
Wilhelm Josef Sebastian, CDU, 1447 Tage
Dr. Michael Meister, CDU, 1447 Tage
Dr. Gerd Müller, CSU, 1447 Tage
Volker Beck, BÜNDNIS 90/DIE GRÜNEN, 1447 Tage
Dr. Dr. h. c. Karl A. Lamers, CDU, 1447 Tage
Hans-Otto Schmiedeberg, CDU, 1447 Tage
Volker Kröning, SPD, 1447 Tage
Adelheid Tröscher, SPD, 1447 Tage
Wolfgang Steiger, CDU, 1447 Tage
Barbara Imhof, SPD, 1447 Tage
Konrad Kunick, SPD, 1447 Tage
Margarete Späte, CDU, 1447 Tage
Petra Ernstberger, SPD, 1447 Tage
Matthias Berninger, BÜNDNIS 90/DIE GRÜNEN, 1447 Tage
Beatrix Philipp, CDU, 1447 Tage
Ulrike Höfken, BÜNDNIS 90/DIE GRÜNEN, 1447 Tage
Birgit Schnieber-Jastram, CDU, 1447 Tage
Georg Pfannenstein, SPD, 1447 Tage
Gottfried Tröger, CDU, 1447 Tage
Rolf Köhne, PDS, 1447 Tage
Manfred Grund, CDU, 1447 Tage
Dr. Hansjörg Schäfer, SPD, 1447 Tage
Albert Schmidt, BÜNDNIS 90/DIE GRÜNEN, 1447 Tage
Christel Deichmann, SPD, 1447 Tage
Antje Hermenau, BÜNDNIS 90/DIE GRÜNEN, 1447 Tage
Norbert Schindler, CDU, 1447 Tage
Gerhard Jüttemann, PDS, 1447 Tage
Wolfgang Ilte, SPD, 1447 Tage
Frederick Schulze, CDU, 1447 Tage
Rolf Kutzmutz, PDS, 1447 Tage
Dieter Grasedieck, SPD, 1447 Tage
Helmut Rauber, CDU, 1447 Tage
Dr. Wolfgang Gerhardt, FDP, 1447 Tage
Rita Grießhaber, BÜNDNIS 90/DIE GRÜNEN, 1447 Tage
Friedrich Merz, CDU, 1447 Tage
Margareta Wolf, BÜNDNIS 90/DIE GRÜNEN, 1447 Tage
Iris Follak, SPD, 1447 Tage
Helmut Wilhelm, BÜNDNIS 90/DIE GRÜNEN, 1447 Tage
Wolfgang Behrendt, SPD, 1447 Tage
Rosel Neuhäuser, PDS, 1447 Tage
Eva Bulling-Schröter, DIE LINKE., 1447 Tage
Dr. Susanne Tiemann, CDU, 1447 Tage
Dr. Barbara Hendricks, SPD, 1447 Tage
Thomas Krüger, SPD, 1447 Tage
Dr. Günther Maleuda, PDS, 1447 Tage
Dr. Angelica Schwall-Düren, SPD, 1447 Tage
Dagmar Schmidt, SPD, 1447 Tage
Dr. Edzard Schmidt-Jortzig, FDP, 1447 Tage
Elisabeth Altmann, BÜNDNIS 90/DIE GRÜNEN, 1447 Tage
Dr. Klaus Kinkel, FDP, 1447 Tage
Rudolf Scharping, SPD, 1447 Tage
Hans-Otto Wilhelm, CDU, 1447 Tage
Monika Knoche, DIE LINKE., 1447 Tage
Dr. Heidi Knake-Werner, PDS, 1447 Tage
Dr. Erika Schuchardt, CDU, 1447 Tage
Horst Schild, SPD, 1447 Tage
Karl-Heinz Scherhag, CDU, 1447 Tage
Leyla Onur, SPD, 1447 Tage
Dietmar Schlee, CDU, 1447 Tage
Ilse Schumann, SPD, 1447 Tage
Dr. Hermann Kues, CDU, 1447 Tage
Roland Richter, CDU, 1447 Tage
Michaele Hustedt, BÜNDNIS 90/DIE GRÜNEN, 1447 Tage
Marlies Pretzlaff, CDU, 1447 Tage
Dr. Bernd Klaußner, CDU, 1447 Tage
Hubert Deittert, CDU, 1447 Tage
Simone Probst, BÜNDNIS 90/DIE GRÜNEN, 1447 Tage
Wilhelm Dietzel, CDU, 1447 Tage
Ulf Fink, CDU, 1447 Tage
Gisela Frick, FDP, 1447 Tage
Brunhilde Irber, SPD, 1447 Tage
Peter Altmaier, CDU, 1447 Tage
Franz-Peter Basten, CDU, 1447 Tage
Dr. Winfried Wolf, PDS, 1447 Tage
Alfred Hartenbach, SPD, 1447 Tage
Hermann Gröhe, CDU, 1447 Tage
Dr. Max Stadler, FDP, 1447 Tage
Albrecht Papenroth, SPD, 1447 Tage
Gisela Altmann, BÜNDNIS 90/DIE GRÜNEN, 1447 Tage
Klaus Dieter Reichardt, CDU, 1447 Tage
Uwe Hiksch, PDS, 1447 Tage
Andreas Storm, CDU, 1447 Tage
Günter Gloser, SPD, 1447 Tage
Rolf Hempelmann, SPD, 1447 Tage
Frank Hofmann, SPD, 1447 Tage
Eckart Klaeden, CDU, 1447 Tage
Rezzo Schlauch, BÜNDNIS 90/DIE GRÜNEN, 1447 Tage
Angelika Mertens, SPD, 1447 Tage
Manfred Kanther, CDU, 1447 Tage
Kurt-Dieter Grill, CDU, 1447 Tage
Gabriele Fograscher, SPD, 1447 Tage
Gert Willner, CDU, 1447 Tage
Rudolf Braun, CDU, 1447 Tage
Peter Jacoby, CDU, 1447 Tage
Christian Sterzing, BÜNDNIS 90/DIE GRÜNEN, 1447 Tage
Jörg Tauss, Plos, 1447 Tage
Marina Steindor, BÜNDNIS 90/DIE GRÜNEN, 1447 Tage
Heinz Schmitt, SPD, 1447 Tage
Valentin Brück, CDU, 1443 Tage
Uwe Barth, FDP, 1442 Tage
Bodo Ramelow, DIE LINKE., 1442 Tage
Christoph Pries, SPD, 1442 Tage
Dr. Walter Harm, SPD, 1439 Tage
Detlef Haase, SPD, 1438 Tage
Marja-Liisa Völlers, SPD, 1434 Tage
Dr. Axel Gehrke, AfD, 1430 Tage
Clemens Bollen, SPD, 1429 Tage
Hermann-Josef Scharf, CDU, 1428 Tage
Albert Wolf, CDU, 1424 Tage
Dr. Joseph-Theodor Blank, CDU, 1423 Tage
Karl Kisslinger, SPD, 1423 Tage
Adolf Roth, CDU, 1423 Tage
Günter Verheugen, SPD, 1423 Tage
Bernd Wilz, CDU, 1423 Tage
Dr. Heribert Blens, CDU, 1423 Tage
Otto Hauser, CDU, 1423 Tage
Wolfgang Hinrichs, CDU, 1423 Tage
Dr. Ingomar Hauchler, SPD, 1423 Tage
Dr. Reinhard Göhner, CDU, 1423 Tage
Josef Grünbeck, FDP, 1423 Tage
Horst Eylmann, CDU, 1423 Tage
Gunnar Uldall, CDU, 1423 Tage
Heinz Schemken, CDU, 1423 Tage
Michael Müller, SPD, 1423 Tage
Ernst Kastning, SPD, 1423 Tage
Albert Pfuhl, SPD, 1423 Tage
Norbert Schlottmann, CDU, 1423 Tage
Hans-Wilhelm Pesch, CDU, 1423 Tage
Walter Link, CDU, 1423 Tage
Bernd Schmidbauer, CDU, 1423 Tage
Hannelore Rönsch, CDU, 1423 Tage
Reinhold Hiller, SPD, 1423 Tage
Manfred Schneider, CDU, 1423 Tage
Manfred Reimann, SPD, 1423 Tage
Gerhard Heimann, SPD, 1423 Tage
Heinrich Seesing, CDU, 1423 Tage
Erwin Marschewski, CDU, 1423 Tage
Wilfried Bohlsen, CDU, 1423 Tage
Roland Kohn, FDP, 1423 Tage
Peter H. Carstensen, CDU, 1423 Tage
Dr. Klaus W. Lippold, CDU, 1423 Tage
Dr. Alexander Warrikoff, CDU, 1423 Tage
Helmut Rode, CDU, 1423 Tage
Dr. Wolfgang Weng, FDP, 1423 Tage
Karl Delorme, SPD, 1423 Tage
Doris Odendahl, SPD, 1423 Tage
Ursula Seiler-Albring, FDP, 1423 Tage
Petra Karin Kelly, DIE GRÜNEN/BÜNDNIS 90, 1423 Tage
Siegfried Hornung, CDU, 1423 Tage
Walter Buckpesch, SPD, 1423 Tage
Gert Bastian, GRÜNE, 1423 Tage
Klaus-Jürgen Hedrich, CDU, 1423 Tage
Rainer Haungs, CDU, 1423 Tage
Jochen Feilcke, CDU, 1423 Tage
Dietrich Stobbe, SPD, 1423 Tage
Dr. Hans Daniels, CDU, 1423 Tage
Katrin Fuchs, SPD, 1423 Tage
Gerhard Scheu, CSU, 1423 Tage
Volker Jung, SPD, 1423 Tage
Dieter Schanz, SPD, 1423 Tage
Hermann Bachmaier, SPD, 1423 Tage
Hans-Günther Toetemeyer, SPD, 1423 Tage
Klaus Lohmann, SPD, 1423 Tage
Michael Schmude, CDU, 1423 Tage
Hans-Gerd Strube, CDU, 1423 Tage
Dr. Friedrich Kronenberg, CDU, 1423 Tage
Wolfgang Lohmann, CDU, 1423 Tage
Wolfgang Schulhoff, CDU, 1423 Tage
Udo Ehrbar, CDU, 1423 Tage
Werner Schreiber, CDU, 1423 Tage
Hans-Ulrich Klose, SPD, 1423 Tage
Constantin Heereman von Zuydtwyck, CDU, 1423 Tage
Eduard Lintner, CSU, 1422 Tage
Dr. Ottfried Hennig, CDU, 1422 Tage
Heinrich Klein, SPD, 1422 Tage
Stefan Höpfinger, CSU, 1422 Tage
Klaus Gärtner, FDP, 1422 Tage
Maria Eichhorn, CSU, 1422 Tage
Dr. Christian Ruck, CSU, 1422 Tage
Lydia Westrich, SPD, 1422 Tage
Alfred Meininghaus, SPD, 1422 Tage
Manfred Kolbe, CDU, 1422 Tage
Christian Schenk, PDS, 1422 Tage
Gisela Hilbrecht, SPD, 1422 Tage
Michael Glos, CSU, 1422 Tage
Ulla Burchardt, SPD, 1422 Tage
Heinz Dieter Hackel, FDP, 1422 Tage
Renate Rennebach, SPD, 1422 Tage
