Document{{Vorname=Nina, Nachname=Stahr, Partei=BÜNDNIS 90/DIE GRÜNEN, Fraktion=Fraktion BÜNDNIS 90/DIE GRÜNEN, Durchschnittliche Länge=561.925}}
Document{{Vorname=Thomas, Nachname=Jarzombek, Partei=CDU, Fraktion=Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union, Durchschnittliche Länge=624.8571428571429}}
Document{{Vorname=Konrad, Nachname=Stockmeier, Partei=FDP, Fraktion=Fraktion der Freien Demokratischen Partei, Durchschnittliche Länge=554.9444444444445}}
Document{{Vorname=Heike, Nachname=Engelhardt, Partei=SPD, Fraktion=Fraktion der Sozialdemokratischen Partei Deutschlands, Durchschnittliche Länge=488.1578947368421}}
Document{{Vorname=Esther, Nachname=Dilcher, Partei=SPD, Fraktion=Fraktion der Sozialdemokratischen Partei Deutschlands, Durchschnittliche Länge=1154.0}}
Document{{Vorname=Eva, Nachname=Högl, Partei=SPD, Fraktion=Fraktion der Sozialdemokratischen Partei Deutschlands, Durchschnittliche Länge=1273.0}}
Document{{Vorname=Friedrich, Nachname=Merz, Partei=CDU, Fraktion=Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union, Durchschnittliche Länge=1547.6666666666667}}
Document{{Vorname=Klaus, Nachname=Mack, Partei=CDU, Fraktion=Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union, Durchschnittliche Länge=511.1875}}
Document{{Vorname=Andrej, Nachname=Hunko, Partei=DIE LINKE., Fraktion=Fraktion DIE LINKE., Durchschnittliche Länge=373.5416666666667}}
Document{{Vorname=Achim, Nachname=Post, Partei=SPD, Fraktion=Fraktion der Sozialdemokratischen Partei Deutschlands, Durchschnittliche Länge=894.1}}
Document{{Vorname=Joachim, Nachname=Wundrak, Partei=AfD, Fraktion=Alternative für Deutschland, Durchschnittliche Länge=500.3333333333333}}
Document{{Vorname=Klaus, Nachname=Wiener, Partei=CDU, Fraktion=Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union, Durchschnittliche Länge=574.3928571428571}}
Document{{Vorname=Pascal, Nachname=Meiser, Partei=DIE LINKE., Fraktion=Fraktion DIE LINKE., Durchschnittliche Länge=455.8666666666667}}
Document{{Vorname=Ruppert, Nachname=Stüwe, Partei=SPD, Fraktion=Fraktion der Sozialdemokratischen Partei Deutschlands, Durchschnittliche Länge=554.5909090909091}}
Document{{Vorname=Lars, Nachname=Rohwer, Partei=CDU, Fraktion=Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union, Durchschnittliche Länge=576.1034482758621}}
Document{{Vorname=Jan Ralf, Nachname=Nolte, Partei=AfD, Fraktion=Alternative für Deutschland, Durchschnittliche Länge=654.75}}
Document{{Vorname=Jürgen, Nachname=Trittin, Partei=BÜNDNIS 90/DIE GRÜNEN, Fraktion=Fraktion BÜNDNIS 90/DIE GRÜNEN, Durchschnittliche Länge=496.04347826086956}}
Document{{Vorname=Tanja, Nachname=Machalet, Partei=SPD, Fraktion=Fraktion der Sozialdemokratischen Partei Deutschlands, Durchschnittliche Länge=555.0714285714286}}
Document{{Vorname=Katharina, Nachname=Willkomm, Partei=FDP, Fraktion=Fraktion der Freien Demokratischen Partei, Durchschnittliche Länge=459.0}}
Document{{Vorname=Annette, Nachname=Widmann-Mauz, Partei=CDU, Fraktion=Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union, Durchschnittliche Länge=604.1875}}
Document{{Vorname=Sanae, Nachname=Abdi, Partei=SPD, Fraktion=Fraktion der Sozialdemokratischen Partei Deutschlands, Durchschnittliche Länge=468.0}}
Document{{Vorname=Christian, Nachname=Görke, Partei=DIE LINKE., Fraktion=Fraktion DIE LINKE., Durchschnittliche Länge=435.7173913043478}}
Document{{Vorname=Muhanad, Nachname=Al-Halak, Partei=FDP, Fraktion=Fraktion der Freien Demokratischen Partei, Durchschnittliche Länge=444.8125}}
Document{{Vorname=Robin, Nachname=Mesarosch, Partei=SPD, Fraktion=Fraktion der Sozialdemokratischen Partei Deutschlands, Durchschnittliche Länge=739.2222222222222}}
Document{{Vorname=Lukas, Nachname=Köhler, Partei=FDP, Fraktion=Fraktion der Freien Demokratischen Partei, Durchschnittliche Länge=789.4615384615385}}
Document{{Vorname=Hannes, Nachname=Walter, Partei=SPD, Fraktion=Fraktion der Sozialdemokratischen Partei Deutschlands, Durchschnittliche Länge=655.8666666666667}}
Document{{Vorname=Manuel, Nachname=Höferlin, Partei=FDP, Fraktion=Fraktion der Freien Demokratischen Partei, Durchschnittliche Länge=547.71875}}
Document{{Vorname=Saskia, Nachname=Weishaupt, Partei=BÜNDNIS 90/DIE GRÜNEN, Fraktion=Fraktion BÜNDNIS 90/DIE GRÜNEN, Durchschnittliche Länge=665.75}}
Document{{Vorname=Eugen, Nachname=Schmidt, Partei=AfD, Fraktion=Alternative für Deutschland, Durchschnittliche Länge=394.875}}
Document{{Vorname=Claudia, Nachname=Müller, Partei=BÜNDNIS 90/DIE GRÜNEN, Fraktion=Fraktion BÜNDNIS 90/DIE GRÜNEN, Durchschnittliche Länge=480.0}}
Document{{Vorname=Kai, Nachname=Gehring, Partei=BÜNDNIS 90/DIE GRÜNEN, Fraktion=Fraktion BÜNDNIS 90/DIE GRÜNEN, Durchschnittliche Länge=490.4375}}
Document{{Vorname=Günter, Nachname=Krings, Partei=CDU, Fraktion=Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union, Durchschnittliche Länge=687.5769230769231}}
Document{{Vorname=Kay, Nachname=Gottschalk, Partei=AfD, Fraktion=Alternative für Deutschland, Durchschnittliche Länge=587.0416666666666}}
Document{{Vorname=Svenja, Nachname=Stadler, Partei=SPD, Fraktion=Fraktion der Sozialdemokratischen Partei Deutschlands, Durchschnittliche Länge=741.5555555555555}}
Document{{Vorname=Annalena, Nachname=Baerbock, Partei=BÜNDNIS 90/DIE GRÜNEN, Fraktion=Fraktion BÜNDNIS 90/DIE GRÜNEN, Durchschnittliche Länge=418.6261682242991}}
Document{{Vorname=Axel, Nachname=Echeverria, Partei=SPD, Fraktion=Fraktion der Sozialdemokratischen Partei Deutschlands, Durchschnittliche Länge=656.8571428571429}}
Document{{Vorname=Peggy, Nachname=Schierenbeck, Partei=SPD, Fraktion=Fraktion der Sozialdemokratischen Partei Deutschlands, Durchschnittliche Länge=605.3928571428571}}
Document{{Vorname=Jörn, Nachname=König, Partei=AfD, Fraktion=Alternative für Deutschland, Durchschnittliche Länge=539.952380952381}}
Document{{Vorname=Andrew, Nachname=Ullmann, Partei=FDP, Fraktion=Fraktion der Freien Demokratischen Partei, Durchschnittliche Länge=677.0}}
Document{{Vorname=Kevin, Nachname=Leiser, Partei=SPD, Fraktion=Fraktion der Sozialdemokratischen Partei Deutschlands, Durchschnittliche Länge=566.2857142857143}}
Document{{Vorname=Olaf, Nachname=In der Beek, Partei=FDP, Fraktion=Fraktion der Freien Demokratischen Partei, Durchschnittliche Länge=562.9615384615385}}
Document{{Vorname=Andreas, Nachname=Mattfeldt, Partei=CDU, Fraktion=Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union, Durchschnittliche Länge=870.0833333333334}}
Document{{Vorname=Daniela, Nachname=Ludwig, Partei=CSU, Fraktion=Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union, Durchschnittliche Länge=621.0833333333334}}
Document{{Vorname=Nicole, Nachname=Westig, Partei=FDP, Fraktion=Fraktion der Freien Demokratischen Partei, Durchschnittliche Länge=534.2666666666667}}
Document{{Vorname=Gabriele, Nachname=Katzmarek, Partei=SPD, Fraktion=Fraktion der Sozialdemokratischen Partei Deutschlands, Durchschnittliche Länge=427.3333333333333}}
Document{{Vorname=Robert, Nachname=Farle, Partei=AfD, Fraktion=Fraktionslos, Durchschnittliche Länge=275.57142857142856}}
Document{{Vorname=Michael, Nachname=Donth, Partei=CDU, Fraktion=Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union, Durchschnittliche Länge=427.27272727272725}}
Document{{Vorname=Jakob, Nachname=Blankenburg, Partei=SPD, Fraktion=Fraktion der Sozialdemokratischen Partei Deutschlands, Durchschnittliche Länge=584.5294117647059}}
Document{{Vorname=Michael Georg, Nachname=Link, Partei=FDP, Fraktion=Fraktion der Freien Demokratischen Partei, Durchschnittliche Länge=735.8}}
Document{{Vorname=Matthias, Nachname=Helferich, Partei=AfD, Fraktion=Fraktionslos, Durchschnittliche Länge=315.3958333333333}}
Document{{Vorname=Reinhard, Nachname=Houben, Partei=FDP, Fraktion=Fraktion der Freien Demokratischen Partei, Durchschnittliche Länge=462.2391304347826}}
Document{{Vorname=Bettina, Nachname=Stark-Watzinger, Partei=FDP, Fraktion=Fraktion der Freien Demokratischen Partei, Durchschnittliche Länge=286.5739130434783}}
Document{{Vorname=Thorsten, Nachname=Lieb, Partei=FDP, Fraktion=Fraktion der Freien Demokratischen Partei, Durchschnittliche Länge=789.4545454545455}}
Document{{Vorname=Niels, Nachname=Annen, Partei=SPD, Fraktion=Fraktion der Sozialdemokratischen Partei Deutschlands, Durchschnittliche Länge=668.0}}
Document{{Vorname=Jürgen, Nachname=Berghahn, Partei=SPD, Fraktion=Fraktion der Sozialdemokratischen Partei Deutschlands, Durchschnittliche Länge=722.5555555555555}}
Document{{Vorname=Sandra, Nachname=Bubendorfer-Licht, Partei=FDP, Fraktion=Fraktion der Freien Demokratischen Partei, Durchschnittliche Länge=570.9}}
Document{{Vorname=Andreas, Nachname=Jung, Partei=CDU, Fraktion=Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union, Durchschnittliche Länge=723.1190476190476}}
Document{{Vorname=Jessica, Nachname=Rosenthal, Partei=SPD, Fraktion=Fraktion der Sozialdemokratischen Partei Deutschlands, Durchschnittliche Länge=626.3333333333334}}
Document{{Vorname=Robert, Nachname=Habeck, Partei=BÜNDNIS 90/DIE GRÜNEN, Fraktion=Fraktion BÜNDNIS 90/DIE GRÜNEN, Durchschnittliche Länge=321.42857142857144}}
Document{{Vorname=Marc, Nachname=Biadacz, Partei=CDU, Fraktion=Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union, Durchschnittliche Länge=401.64285714285717}}
Document{{Vorname=Alexander, Nachname=Müller, Partei=FDP, Fraktion=Fraktion der Freien Demokratischen Partei, Durchschnittliche Länge=502.77272727272725}}
Document{{Vorname=Patrick, Nachname=Schnieder, Partei=CDU, Fraktion=Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union, Durchschnittliche Länge=782.0833333333334}}
Document{{Vorname=Gerrit, Nachname=Huy, Partei=AfD, Fraktion=Alternative für Deutschland, Durchschnittliche Länge=441.7142857142857}}
Document{{Vorname=Brian, Nachname=Nickholz, Partei=SPD, Fraktion=Fraktion der Sozialdemokratischen Partei Deutschlands, Durchschnittliche Länge=575.6842105263158}}
Document{{Vorname=Andreas, Nachname=Audretsch, Partei=BÜNDNIS 90/DIE GRÜNEN, Fraktion=Fraktion BÜNDNIS 90/DIE GRÜNEN, Durchschnittliche Länge=717.1578947368421}}
Document{{Vorname=Timo, Nachname=Schisanowski, Partei=SPD, Fraktion=Fraktion der Sozialdemokratischen Partei Deutschlands, Durchschnittliche Länge=407.75}}
Document{{Vorname=Omid, Nachname=Nouripour, Partei=BÜNDNIS 90/DIE GRÜNEN, Fraktion=Fraktion BÜNDNIS 90/DIE GRÜNEN, Durchschnittliche Länge=769.5555555555555}}
Document{{Vorname=Angelika, Nachname=Glöckner, Partei=SPD, Fraktion=Fraktion der Sozialdemokratischen Partei Deutschlands, Durchschnittliche Länge=618.6666666666666}}
Document{{Vorname=Stefan, Nachname=Seidler, Partei=SSW, Fraktion=Fraktionslos, Durchschnittliche Länge=317.7674418604651}}
Document{{Vorname=Marlon, Nachname=Bröhr, Partei=CDU, Fraktion=Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union, Durchschnittliche Länge=655.6666666666666}}
Document{{Vorname=Paul, Nachname=Ziemiak, Partei=CDU, Fraktion=Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union, Durchschnittliche Länge=935.1666666666666}}
Document{{Vorname=Thomas, Nachname=Erndl, Partei=CSU, Fraktion=Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union, Durchschnittliche Länge=570.6666666666666}}
Document{{Vorname=Steffen, Nachname=Bilger, Partei=CDU, Fraktion=Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union, Durchschnittliche Länge=639.56}}
Document{{Vorname=Andrea, Nachname=Lindholz, Partei=CSU, Fraktion=Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union, Durchschnittliche Länge=683.925}}
Document{{Vorname=Sepp, Nachname=Müller, Partei=CDU, Fraktion=Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union, Durchschnittliche Länge=609.34375}}
Document{{Vorname=Matthias David, Nachname=Mieves, Partei=SPD, Fraktion=Fraktion der Sozialdemokratischen Partei Deutschlands, Durchschnittliche Länge=549.875}}
Document{{Vorname=Johannes, Nachname=Steiniger, Partei=CDU, Fraktion=Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union, Durchschnittliche Länge=731.8095238095239}}
Document{{Vorname=Martina, Nachname=Stamm-Fibich, Partei=SPD, Fraktion=Fraktion der Sozialdemokratischen Partei Deutschlands, Durchschnittliche Länge=630.8}}
Document{{Vorname=Katrin, Nachname=Zschau, Partei=SPD, Fraktion=Fraktion der Sozialdemokratischen Partei Deutschlands, Durchschnittliche Länge=654.2105263157895}}
Document{{Vorname=Adis, Nachname=Ahmetovic, Partei=SPD, Fraktion=Fraktion der Sozialdemokratischen Partei Deutschlands, Durchschnittliche Länge=714.6875}}
Document{{Vorname=Clara, Nachname=Bünger, Partei=DIE LINKE., Fraktion=Fraktion DIE LINKE., Durchschnittliche Länge=492.15555555555557}}
Document{{Vorname=Robin, Nachname=Wagener, Partei=BÜNDNIS 90/DIE GRÜNEN, Fraktion=Fraktion BÜNDNIS 90/DIE GRÜNEN, Durchschnittliche Länge=664.125}}
Document{{Vorname=Jens, Nachname=Spahn, Partei=CDU, Fraktion=Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union, Durchschnittliche Länge=878.875}}
Document{{Vorname=Martin, Nachname=Reichardt, Partei=AfD, Fraktion=Alternative für Deutschland, Durchschnittliche Länge=312.0833333333333}}
Document{{Vorname=Franziska, Nachname=Brantner, Partei=BÜNDNIS 90/DIE GRÜNEN, Fraktion=Fraktion BÜNDNIS 90/DIE GRÜNEN, Durchschnittliche Länge=536.5}}
Document{{Vorname=Jan-Niclas, Nachname=Gesenhues, Partei=BÜNDNIS 90/DIE GRÜNEN, Fraktion=Fraktion BÜNDNIS 90/DIE GRÜNEN, Durchschnittliche Länge=466.5882352941176}}
Document{{Vorname=Janosch, Nachname=Dahmen, Partei=BÜNDNIS 90/DIE GRÜNEN, Fraktion=Fraktion BÜNDNIS 90/DIE GRÜNEN, Durchschnittliche Länge=745.047619047619}}
Document{{Vorname=Frank, Nachname=Bsirske, Partei=BÜNDNIS 90/DIE GRÜNEN, Fraktion=Fraktion BÜNDNIS 90/DIE GRÜNEN, Durchschnittliche Länge=618.15}}
Document{{Vorname=Mareike Lotte, Nachname=Wulf, Partei=CDU, Fraktion=Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union, Durchschnittliche Länge=518.952380952381}}
Document{{Vorname=Jonas, Nachname=Geissler, Partei=CSU, Fraktion=Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union, Durchschnittliche Länge=560.45}}
Document{{Vorname=Luise, Nachname=Amtsberg, Partei=BÜNDNIS 90/DIE GRÜNEN, Fraktion=Fraktion BÜNDNIS 90/DIE GRÜNEN, Durchschnittliche Länge=1030.6}}
Document{{Vorname=Bruno, Nachname=Hönel, Partei=BÜNDNIS 90/DIE GRÜNEN, Fraktion=Fraktion BÜNDNIS 90/DIE GRÜNEN, Durchschnittliche Länge=713.92}}
Document{{Vorname=Julia, Nachname=Verlinden, Partei=BÜNDNIS 90/DIE GRÜNEN, Fraktion=Fraktion BÜNDNIS 90/DIE GRÜNEN, Durchschnittliche Länge=732.75}}
Document{{Vorname=Marc, Nachname=Bernhard, Partei=AfD, Fraktion=Alternative für Deutschland, Durchschnittliche Länge=451.0652173913044}}
Document{{Vorname=Niklas, Nachname=Wagener, Partei=BÜNDNIS 90/DIE GRÜNEN, Fraktion=Fraktion BÜNDNIS 90/DIE GRÜNEN, Durchschnittliche Länge=497.0}}
Document{{Vorname=Otto, Nachname=Fricke, Partei=FDP, Fraktion=Fraktion der Freien Demokratischen Partei, Durchschnittliche Länge=772.6363636363636}}
Document{{Vorname=Ralph, Nachname=Edelhäußer, Partei=CSU, Fraktion=Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union, Durchschnittliche Länge=554.4615384615385}}
Document{{Vorname=Zaklin, Nachname=Nastic, Partei=DIE LINKE., Fraktion=Fraktion DIE LINKE., Durchschnittliche Länge=376.59090909090907}}
Document{{Vorname=Matthias, Nachname=Hauer, Partei=CDU, Fraktion=Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union, Durchschnittliche Länge=668.2142857142857}}
Document{{Vorname=Tino, Nachname=Chrupalla, Partei=AfD, Fraktion=Alternative für Deutschland, Durchschnittliche Länge=1036.04}}
Document{{Vorname=Metin, Nachname=Hakverdi, Partei=SPD, Fraktion=Fraktion der Sozialdemokratischen Partei Deutschlands, Durchschnittliche Länge=903.25}}
Document{{Vorname=Monika, Nachname=Grütters, Partei=CDU, Fraktion=Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union, Durchschnittliche Länge=549.7142857142857}}
Document{{Vorname=Jan, Nachname=Korte, Partei=DIE LINKE., Fraktion=Fraktion DIE LINKE., Durchschnittliche Länge=613.9166666666666}}
Document{{Vorname=Stephan, Nachname=Albani, Partei=CDU, Fraktion=Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union, Durchschnittliche Länge=554.95}}
Document{{Vorname=Alexander, Nachname=Gauland, Partei=AfD, Fraktion=Alternative für Deutschland, Durchschnittliche Länge=452.1111111111111}}
Document{{Vorname=Dietmar, Nachname=Bartsch, Partei=DIE LINKE., Fraktion=Fraktion DIE LINKE., Durchschnittliche Länge=868.448275862069}}
Document{{Vorname=Christina, Nachname=Baum, Partei=AfD, Fraktion=Alternative für Deutschland, Durchschnittliche Länge=366.0357142857143}}
Document{{Vorname=Carlos, Nachname=Kasper, Partei=SPD, Fraktion=Fraktion der Sozialdemokratischen Partei Deutschlands, Durchschnittliche Länge=568.6315789473684}}
Document{{Vorname=Johannes, Nachname=Huber, Partei=Parteilos, Fraktion=Fraktionslos, Durchschnittliche Länge=284.6666666666667}}
Document{{Vorname=Jürgen, Nachname=Braun, Partei=AfD, Fraktion=Alternative für Deutschland, Durchschnittliche Länge=437.2857142857143}}
Document{{Vorname=Tobias B., Nachname=Bacherle, Partei=BÜNDNIS 90/DIE GRÜNEN, Fraktion=Fraktion BÜNDNIS 90/DIE GRÜNEN, Durchschnittliche Länge=557.7857142857143}}
Document{{Vorname=Caren, Nachname=Lay, Partei=DIE LINKE., Fraktion=Fraktion DIE LINKE., Durchschnittliche Länge=421.8809523809524}}
Document{{Vorname=Maximilian, Nachname=Mordhorst, Partei=FDP, Fraktion=Fraktion der Freien Demokratischen Partei, Durchschnittliche Länge=598.8529411764706}}
Document{{Vorname=Volkmar, Nachname=Klein, Partei=CDU, Fraktion=Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union, Durchschnittliche Länge=388.2142857142857}}
Document{{Vorname=Peter, Nachname=Felser, Partei=AfD, Fraktion=Alternative für Deutschland, Durchschnittliche Länge=485.6363636363636}}
Document{{Vorname=Mathias, Nachname=Middelberg, Partei=CDU, Fraktion=Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union, Durchschnittliche Länge=719.0344827586207}}
Document{{Vorname=Thomas, Nachname=Rachel, Partei=CDU, Fraktion=Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union, Durchschnittliche Länge=425.45454545454544}}
Document{{Vorname=Volker, Nachname=Wissing, Partei=FDP, Fraktion=Fraktion der Freien Demokratischen Partei, Durchschnittliche Länge=259.54545454545456}}
Document{{Vorname=Matthias, Nachname=Miersch, Partei=SPD, Fraktion=Fraktion der Sozialdemokratischen Partei Deutschlands, Durchschnittliche Länge=742.6190476190476}}
Document{{Vorname=Christian, Nachname=Wirth, Partei=AfD, Fraktion=Alternative für Deutschland, Durchschnittliche Länge=635.5}}
Document{{Vorname=Laura, Nachname=Kraft, Partei=BÜNDNIS 90/DIE GRÜNEN, Fraktion=Fraktion BÜNDNIS 90/DIE GRÜNEN, Durchschnittliche Länge=487.88}}
Document{{Vorname=Beate, Nachname=Müller-Gemmeke, Partei=BÜNDNIS 90/DIE GRÜNEN, Fraktion=Fraktion BÜNDNIS 90/DIE GRÜNEN, Durchschnittliche Länge=469.55882352941177}}
Document{{Vorname=Michael, Nachname=Gerdes, Partei=SPD, Fraktion=Fraktion der Sozialdemokratischen Partei Deutschlands, Durchschnittliche Länge=608.1818181818181}}
Document{{Vorname=Christian, Nachname=Lindner, Partei=FDP, Fraktion=Fraktion der Freien Demokratischen Partei, Durchschnittliche Länge=311.33898305084745}}
Document{{Vorname=Till, Nachname=Steffen, Partei=BÜNDNIS 90/DIE GRÜNEN, Fraktion=Fraktion BÜNDNIS 90/DIE GRÜNEN, Durchschnittliche Länge=702.1034482758621}}
Document{{Vorname=Norbert, Nachname=Kleinwächter, Partei=AfD, Fraktion=Alternative für Deutschland, Durchschnittliche Länge=507.625}}
Document{{Vorname=Christina, Nachname=Stumpp, Partei=CDU, Fraktion=Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union, Durchschnittliche Länge=722.3636363636364}}
Document{{Vorname=Johann, Nachname=Saathoff, Partei=SPD, Fraktion=Fraktion der Sozialdemokratischen Partei Deutschlands, Durchschnittliche Länge=754.4285714285714}}
Document{{Vorname=Nils, Nachname=Schmid, Partei=SPD, Fraktion=Fraktion der Sozialdemokratischen Partei Deutschlands, Durchschnittliche Länge=615.96}}
Document{{Vorname=Hanna, Nachname=Steinmüller, Partei=BÜNDNIS 90/DIE GRÜNEN, Fraktion=Fraktion BÜNDNIS 90/DIE GRÜNEN, Durchschnittliche Länge=558.7142857142857}}
Document{{Vorname=Thomas, Nachname=Hitschler, Partei=SPD, Fraktion=Fraktion der Sozialdemokratischen Partei Deutschlands, Durchschnittliche Länge=822.5}}
Document{{Vorname=Felix, Nachname=Banaszak, Partei=BÜNDNIS 90/DIE GRÜNEN, Fraktion=Fraktion BÜNDNIS 90/DIE GRÜNEN, Durchschnittliche Länge=700.6388888888889}}
Document{{Vorname=Cem, Nachname=Özdemir, Partei=BÜNDNIS 90/DIE GRÜNEN, Fraktion=Fraktion BÜNDNIS 90/DIE GRÜNEN, Durchschnittliche Länge=306.11267605633805}}
Document{{Vorname=Filiz, Nachname=Polat, Partei=BÜNDNIS 90/DIE GRÜNEN, Fraktion=Fraktion BÜNDNIS 90/DIE GRÜNEN, Durchschnittliche Länge=615.8}}
Document{{Vorname=Ates, Nachname=Gürpinar, Partei=DIE LINKE., Fraktion=Fraktion DIE LINKE., Durchschnittliche Länge=475.4761904761905}}
Document{{Vorname=Karsten, Nachname=Klein, Partei=FDP, Fraktion=Fraktion der Freien Demokratischen Partei, Durchschnittliche Länge=821.5}}
Document{{Vorname=Wilfried, Nachname=Oellers, Partei=CDU, Fraktion=Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union, Durchschnittliche Länge=599.6666666666666}}
Document{{Vorname=Karlheinz, Nachname=Busen, Partei=FDP, Fraktion=Fraktion der Freien Demokratischen Partei, Durchschnittliche Länge=429.8}}
Document{{Vorname=Felix, Nachname=Schreiner, Partei=CDU, Fraktion=Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union, Durchschnittliche Länge=607.85}}
Document{{Vorname=Maximilian, Nachname=Funke-Kaiser, Partei=FDP, Fraktion=Fraktion der Freien Demokratischen Partei, Durchschnittliche Länge=544.6538461538462}}
Document{{Vorname=Hans-Jürgen, Nachname=Thies, Partei=CDU, Fraktion=Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union, Durchschnittliche Länge=587.0}}
Document{{Vorname=Florian, Nachname=Hahn, Partei=CSU, Fraktion=Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union, Durchschnittliche Länge=565.9310344827586}}
Document{{Vorname=Katharina, Nachname=Dröge, Partei=BÜNDNIS 90/DIE GRÜNEN, Fraktion=Fraktion BÜNDNIS 90/DIE GRÜNEN, Durchschnittliche Länge=1348.1333333333334}}
Document{{Vorname=Jens, Nachname=Peick, Partei=SPD, Fraktion=Fraktion der Sozialdemokratischen Partei Deutschlands, Durchschnittliche Länge=562.6666666666666}}
Document{{Vorname=Sascha, Nachname=Müller, Partei=BÜNDNIS 90/DIE GRÜNEN, Fraktion=Fraktion BÜNDNIS 90/DIE GRÜNEN, Durchschnittliche Länge=709.3}}
Document{{Vorname=Diana, Nachname=Stöcker, Partei=CDU, Fraktion=Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union, Durchschnittliche Länge=501.95238095238096}}
Document{{Vorname=Ulrike, Nachname=Harzer, Partei=FDP, Fraktion=Fraktion der Freien Demokratischen Partei, Durchschnittliche Länge=409.5}}
Document{{Vorname=Ulrich, Nachname=Lechte, Partei=FDP, Fraktion=Fraktion der Freien Demokratischen Partei, Durchschnittliche Länge=585.5384615384615}}
Document{{Vorname=Kristine, Nachname=Lütke, Partei=FDP, Fraktion=Fraktion der Freien Demokratischen Partei, Durchschnittliche Länge=550.5625}}
Document{{Vorname=Wiebke, Nachname=Papenbrock, Partei=SPD, Fraktion=Fraktion der Sozialdemokratischen Partei Deutschlands, Durchschnittliche Länge=838.8}}
Document{{Vorname=Elisabeth, Nachname=Winkelmeier-Becker, Partei=CDU, Fraktion=Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union, Durchschnittliche Länge=867.8571428571429}}
Document{{Vorname=Ingo, Nachname=Bodtke, Partei=FDP, Fraktion=Fraktion der Freien Demokratischen Partei, Durchschnittliche Länge=471.14285714285717}}
Document{{Vorname=Steffi, Nachname=Lemke, Partei=BÜNDNIS 90/DIE GRÜNEN, Fraktion=Fraktion BÜNDNIS 90/DIE GRÜNEN, Durchschnittliche Länge=222.76470588235293}}
Document{{Vorname=Karl, Nachname=Lauterbach, Partei=SPD, Fraktion=Fraktion der Sozialdemokratischen Partei Deutschlands, Durchschnittliche Länge=458.20512820512823}}
Document{{Vorname=Anna, Nachname=Kassautzki, Partei=SPD, Fraktion=Fraktion der Sozialdemokratischen Partei Deutschlands, Durchschnittliche Länge=795.5714285714286}}
Document{{Vorname=Bengt, Nachname=Bergt, Partei=SPD, Fraktion=Fraktion der Sozialdemokratischen Partei Deutschlands, Durchschnittliche Länge=919.59375}}
Document{{Vorname=Katja, Nachname=Adler, Partei=FDP, Fraktion=Fraktion der Freien Demokratischen Partei, Durchschnittliche Länge=459.1111111111111}}
Document{{Vorname=Christos, Nachname=Pantazis, Partei=SPD, Fraktion=Fraktion der Sozialdemokratischen Partei Deutschlands, Durchschnittliche Länge=647.1428571428571}}
Document{{Vorname=Manfred, Nachname=Grund, Partei=CDU, Fraktion=Fraktion der Christlich Demokratischen Union/Christlich - Sozialen Union, Durchschnittliche Länge=610.5}}
Document{{Vorname=Marja-Liisa, Nachname=Völlers, Partei=SPD, Fraktion=Fraktion der Sozialdemokratischen Partei Deutschlands, Durchschnittliche Länge=746.2727272727273}}
Document{{Vorname=Carina, Nachname=Konrad, Partei=FDP, Fraktion=Fraktion der Freien Demokratischen Partei, Durchschnittliche Länge=610.88}}
